"V1","V2"
3.28277393721998,3.01578641845334
1.09830652106878,1.24185282114233
1.98533386391894,2.2999632776316
3.28182851647103,3.33105623533512
1.08622440687343,1.08050155424028
2.15141750105858,1.79520484208626
2.77783440742433,3.17113558702525
1.00741403488466,0.974780752170442
2.43761833510053,1.95435339105136
2.85995992752462,2.76059638322351
0.877237406857796,1.06664167970736
2.22738234707991,1.81448860745185
2.99793689446571,3.14410067516087
1.05362669081868,0.628833344713094
1.99047968514161,2.00721871278167
3.04402808147614,2.94235871639019
0.995658249209415,0.968226062624753
2.35556662121343,1.96470543293592
3.0625500480506,3.10746287972082
1.12992042873893,1.08134550920534
1.87007894349562,2.00540362370518
2.63912870813456,2.99354125463903
0.804460326002899,0.812563782292697
1.60422123381319,2.00110329921807
3.01866766574898,3.58303373656676
0.831859423520189,0.793181371761316
2.06079902066005,2.04532825911294
2.89221652891725,2.68293484759408
1.39802888459788,0.973975987274295
1.89724064031405,1.84078697063668
2.80754152571197,2.98193912668658
0.57354370014845,1.36884288387255
2.21297754888859,1.81046578262537
2.94509408589932,3.02181014292124
0.808806984310233,0.740600834078275
2.17510862327732,1.61095517914169
2.9750425395653,2.80101255605499
0.804007638189401,1.05837137340558
1.69084169802474,1.80473938242837
2.76520452918813,3.13309452594785
0.628764244737739,0.917600742831274
2.2246456981722,1.99156770707632
3.0188588203045,2.92271580096215
1.16895881432951,0.463815933735638
1.99591209159729,1.75741047625045
3.15086786943971,3.25932871241826
1.25109469742432,0.791303223409759
1.6216540114271,1.85734371556541
2.85497573865032,2.82651328431673
0.648489499485887,1.09138475667066
1.78692102089929,1.9739808286289
3.07523498000646,2.87255733840555
0.414802107355251,1.06973783491616
2.01330916721346,2.12715167424654
3.41950761503181,2.9096995594254
1.00429488237121,0.639665703742821
1.89322372151667,1.83872051715598
3.16737774939826,3.25988029526908
1.1185541804038,0.969814009016521
1.91842114046741,1.71403526931202
2.64942740192692,3.16763307095548
1.20839704416926,0.878109614993345
2.3685958957015,1.71297273971883
2.91374011557013,3.38178131796927
1.21737143931659,1.1843894358388
2.21476567571366,2.050767218139
2.76156434524608,3.00013344606393
0.858108478384015,0.923758974434071
2.31290840700943,2.41963239970766
2.97086287011059,3.06889847988018
0.967459353981393,0.915677348189416
1.82789630412795,1.93257770050319
3.13973535990203,2.95042378006376
1.00259517561344,1.20281914242259
1.75041531358017,1.95328696768651
2.79694932624966,2.88866868214448
0.915228902537949,1.06314618943135
2.17044522466376,1.9497476541447
2.52830641412448,3.06891705797374
1.45804390320498,0.711669566866967
1.82253456684703,1.8942776881036
3.39731386600045,3.25877503593843
0.988007911658205,1.04605468084611
1.98088672283364,2.06186365634676
2.93171711708905,2.8944847736841
0.935067842944043,1.0003106515299
1.51974537163654,1.96674019374162
3.1582046882172,2.67763508442321
0.848209921416504,0.967365235578253
2.21051899760477,1.81822397020199
2.7488533044718,2.7485181702105
0.910995189351344,0.589931330291929
2.07315929891849,2.19565243998162
3.06706615035528,3.00266073221014
1.36046740016861,1.00827048061602
2.40724146434101,1.8552679531579
3.0243656143556,3.07489935618153
1.26559388776811,0.889502242904055
1.91245392182782,1.96097652680744
2.84206730335945,2.68422877970218
1.21912188490975,1.38391079079567
2.20713873929308,1.73639509169398
3.32446934433084,2.93340669503117
0.710419904869496,1.10017253992673
2.13117267115309,2.00906320208642
3.39021010111272,2.82106227817067
0.874993282494293,0.986938071249402
1.6393301346459,1.92775379979295
3.13405305812245,3.05926927730544
1.18529604471914,1.10683813934677
2.05832344290258,1.83407313465653
3.12532646242054,3.1215229499514
1.18960141293348,0.810625717350713
2.14841864781941,1.91223088942
3.04046778748366,2.66745488699622
0.87922513705998,0.920071669265046
1.81600390452423,2.09588468798503
2.87679859106475,3.00665558108306
0.524661730323133,0.881586505446496
2.07762755076559,1.99768959104372
2.77439476017182,3.01529683330581
0.978254820995511,0.769510673082445
2.20338050573431,1.94286358184416
3.08128057986724,2.82588250421236
1.07442332491302,1.00541403142248
2.36979650048983,1.6192324188458
2.85374249092072,2.93150224519946
0.894398286371466,0.911392028178485
2.21925694033006,1.76035000767166
2.89905191139715,2.98550440308428
0.95499341998484,1.02421049135445
2.44991577767451,1.87350889265646
2.74323697340173,3.25864741312093
0.879253352789596,1.24861594363674
2.06955351832705,2.03746814938438
2.91595776166468,3.01897148192879
0.874784902663482,0.970762759980252
2.00544136641587,2.20484179844199
3.1754825416796,3.16689742915816
0.947190521549824,1.21638097726483
2.01582576582078,2.15181182186582
3.07657558859388,2.92443009416813
1.20253506414072,1.04945940177559
1.99618612275199,2.11953768879379
2.79280614409603,3.09240220181925
1.04025762867576,0.947446536989341
2.26242649401091,1.83181049735201
2.94019162390187,2.63246968219104
0.980603911201498,1.08827835210772
2.4043286667551,2.04890297732953
3.05472518515471,2.90950172705243
0.812220930623191,0.920720515160576
1.9809672543789,1.86409380548739
2.9147018837576,2.91027794029958
0.791287333958334,1.34904585885089
2.16943441475844,2.0304006220448
2.93801650551636,2.68715359928631
0.996750925510621,1.02735835034807
1.72161346231307,1.95996121587328
3.23612716664998,3.39510230262161
1.05269572349238,1.08681429029646
2.46319109485378,2.03218105874852
3.1484907146185,3.32715403375548
0.990342111969225,1.21768841755071
1.5460352395805,2.02063932943139
3.05351294232834,3.15416732145078
0.789398533498422,0.542219377558747
1.88740440296489,1.97927322334494
3.27978113898013,2.85511723074164
1.36716175607502,1.43496780500889
1.99419554668214,2.10044103293932
3.07039058444399,2.95549557904984
1.01127490663654,1.19175271544575
1.99724645209728,1.75813214260264
3.29263836479363,3.10945174031478
1.33061750035169,1.09514312271672
2.0864468716296,2.29437346796757
2.84884523195089,2.98857046318272
0.961504369876242,0.95397039067535
2.05802167286985,1.85007434526092
3.15875383287449,2.90932255281659
0.899528459328863,0.917493940652221
2.24617246849321,2.11429992335871
2.8570596244392,3.41150566238382
1.16468284103278,0.63197467721116
1.88314569806624,2.15471819604472
2.93601900089373,3.16915621795
0.535634668961155,1.20912391196855
2.07787605879482,1.9059577337099
3.20213475612348,2.81157817953463
1.10466183152406,0.962584750822223
2.23117105998492,1.78416723295506
2.7060345316676,3.07401573690562
1.2870887347138,0.76685768135067
2.32356740526592,1.98056357850128
3.06833321415787,3.07179904108916
1.15112737882663,0.994139820218959
2.40679598674181,1.97283137776393
2.79284333402501,2.75735383022395
1.11666234526641,0.767678235945884
2.08594489590042,1.9633314170068
3.02994804151346,3.25168884636034
1.18407682489288,1.20679878976895
2.00347790391282,2.25792293720475
2.87690346166966,3.03117007498124
0.986350380815208,1.08987048986131
2.25235838693493,1.913944588399
3.09626441429902,2.93196710153222
1.22943750499044,0.743651450564889
1.77812309899525,1.85793937050741
2.88407290722004,3.23661171467813
0.678052155859509,0.905472955257362
2.25636630282343,1.85467093531279
3.09983117029227,3.02362704730943
0.798073855793511,0.986548348933913
2.39811902941392,1.95140187472758
3.15886486167488,3.05525299176598
1.16727857147821,1.04840208537067
2.06876819754934,1.91443545482797
2.93838211613942,3.03659138047123
0.906232428000736,1.24746307606359
2.08689844184269,1.97619048198085
3.31989790218125,2.69920057091392
1.38595385588889,1.05394163074341
1.99372473582144,1.87764050714699
2.98672523675289,2.93135818392596
1.0107872116188,1.17173514915543
2.01393927812912,1.96406900484345
2.90946214306125,2.84843451871794
1.05232357249188,0.912404087752946
1.95918657543037,1.58824514806709
3.08751283982435,2.94394535786217
0.74126636135301,1.082969124621
1.93174662092472,1.90741797900154
2.82856126428041,3.24506360477768
0.892139864110255,0.79145145896838
2.29897585815231,1.83135133804535
3.17663928609306,3.2697400675216
0.909659534077537,1.10389504134206
1.86512521083488,2.1398615820418
2.88346146790809,3.1283245559588
0.903689758533696,0.847775583492348
2.23709442133491,2.21882048486386
2.92488537367212,3.00449056135611
0.953549441606215,0.933470374654928
2.16973488801037,2.00615150674906
2.98365796545634,2.87283566416201
0.907226780220533,1.05249506819429
2.17582964642093,1.98456659838448
2.78186341665832,3.07480112138127
1.2521913143324,0.719525179797298
2.35480848701949,1.95742996480658
3.04718031383777,2.9527740236345
0.860734121030104,0.791142235286266
2.10290247642117,1.80965645547746
3.00318860442565,2.89258341423621
0.981312677494859,1.18641457559496
1.9783310715007,1.98084024628154
3.07236416265679,3.0057035068279
1.04030723216328,0.69697797752806
2.48896218209689,2.20601648413472
3.15226289783771,3.01725942842134
0.943973910978736,0.874706940363169
2.00433612830974,2.25560050028148
3.32534931197026,2.91228290526802
0.953746237269382,1.04136353724528
2.10963090401533,2.18177457016015
3.07376599733634,2.66959417290437
0.852556491371722,1.10698915062436
2.41918731447746,1.96161471225533
2.81661324715749,3.24486315437731
1.03896872333533,1.13645596157357
1.72609459617918,1.84320462019034
3.20170412586018,2.95106764061383
1.02887243394087,1.32203556765309
2.06943626510973,1.83967851510861
3.04859783987652,3.23188256417039
0.91302396991484,0.774479368223401
2.06697294151147,1.79509217550198
3.06406017721987,2.74012754260914
1.21004593864463,1.0544008377442
2.18706014282176,1.98357558126707
2.84157659201875,3.13373167871091
1.31882313476264,1.14349624795341
2.02252328964469,2.19554090610025
2.6457112699958,3.175791833676
0.872731939736332,0.89403437877743
1.84334067778215,1.81579705577596
2.88093924192539,3.23767330243396
1.03838469450248,1.04496301719085
1.90940725439548,1.55291922448011
2.88157282464247,2.83986795319684
0.983858826313957,0.982469787943485
1.71693257938601,1.64633829218799
2.98235184402638,3.22332586356245
0.779240249363784,1.61992203180262
1.960000641908,2.08342608538537
3.26924481278658,2.81091276181543
0.642503455953292,0.966857595754142
1.74226397798591,2.15251613696826
2.90669182863863,2.96560404948277
0.80138709832992,0.983265852735387
1.80104109638845,2.12022618166111
3.14462649951525,3.13962519948839
0.932413005637243,0.914696381311986
1.87035936678672,1.95052310203003
3.48641080793994,2.88226065761378
1.42251740046515,0.971455621020769
1.52328686408887,1.9105852473052
2.67014578684302,2.96646936958874
0.754348066204315,1.19951677249987
2.07022531858776,2.3865127483767
2.98292369789627,2.87951396708187
1.03738927607806,1.34829548812102
2.28078518080129,1.63621830429202
2.70739498003457,2.8960093061731
0.783949273750837,1.20489270724147
1.90751237147608,2.28436821444673
3.28306415381139,3.15322507775044
1.15291154004728,1.07618230925528
2.03043038036701,2.08788381946125
3.12931603042059,3.09048393369511
1.41611040932906,0.930542210476566
1.87149463510505,2.35908175875978
3.10221572228801,2.89927179770695
0.984374728057784,0.978080666805727
1.8280832104708,1.8194619429473
2.6995757901083,3.03140574473802
1.47545103733438,1.08180111425708
1.76536461178639,1.88211888590462
2.85246187420286,2.85087219158187
0.923141459563805,1.05672856428842
2.34570597379158,1.92577177740604
3.169475913544,3.36332246793188
1.09265396583437,0.776171872566648
2.00431913755782,2.07323540194321
3.65490379453495,2.61349150233862
1.07236661843933,0.66271675704701
1.91834896019991,1.83850816652811
2.76415073435873,3.37401203962947
1.22122437322718,0.890896342714234
2.10961555830772,2.27475571455009
3.10560981564393,3.20086899274071
1.21021162825466,0.804819523933897
2.29199865989479,2.20655559631076
2.98753841251667,3.02060156315939
1.07729785277913,1.21840208349317
1.99847897336203,2.21511893821318
2.7716973277648,3.03547145399485
0.758291124693285,1.16085483359003
1.64353832736104,1.9455024388117
3.07671727097331,2.95390982171233
1.07775983294982,0.849825250194425
2.37402976853977,2.49508680341547
3.04247215712413,3.43102213866138
0.923060914534249,0.885844408165204
1.88644533021545,2.388349118888
3.12652984527088,3.05284217659885
0.795320091528423,1.00360284713473
2.03326930069265,2.0316732741769
3.04466882122988,3.13976257513187
1.06046789221557,0.75536641447935
2.3453175203341,1.80415261327269
3.11556233660365,3.09756728510586
0.979421972186713,1.02039483065694
1.94970203940016,1.8475233378361
2.93921872604057,2.94794906204659
0.942266059833457,1.34840458084235
2.00905518442014,2.32671017089844
3.03278402251964,2.96626673306419
0.839657278807207,1.01483371062239
1.92585518720053,1.79141203365081
3.20669250182554,2.76270066077389
1.13409123206283,0.969466365850059
2.2740863890907,2.20110335083414
3.19343830738948,2.70970696878183
1.13929331853556,0.903771344017287
1.77223391711533,1.84026988083894
3.25249137187883,3.1776342071358
1.22090475377369,0.657486979099407
1.7537298707387,1.87472068072394
2.72401910045377,3.31245020766924
1.01793056780903,0.874018897614182
2.33497517532875,2.44351393301822
2.7544142248525,2.57101957959081
1.07584349003254,1.2050623263779
2.14806461431696,2.2054442736201
3.37733588994275,3.02900898618672
1.05860827234255,0.774360967835827
1.78691311236617,1.72043927535006
3.02435385408578,2.54297149299985
1.15370514554117,1.39790048056973
2.13510597082483,2.09620722699925
3.0696702889569,3.09171511845671
0.788067023011765,0.793575626275968
1.8861250028513,2.11671114271943
3.08513483257811,3.29483761375504
1.09569326274539,0.802808595454019
2.2108823493473,1.86769450350088
2.87036592594647,3.055750279461
1.1327828486011,0.603589348649236
1.97047073930927,2.02565989880802
2.86025772591225,2.53824180520627
1.11611269414285,1.07494486680259
2.42621850555373,1.89084411472825
3.13073368520593,2.39129392879957
0.758533402056213,1.02172673795849
1.92036815566679,2.41356705417991
3.14430744793819,3.04232177639959
0.549436930014282,0.942045456352433
2.85200919460086,2.01549760997536
3.26029068245221,3.1993951809306
1.02798462628663,0.89284057696033
1.82697441615189,2.10279532469602
2.67591266787846,3.27106282665016
0.846464679021677,1.21685762986214
1.86922590289004,1.93964596385034
3.18199481779485,2.61881998881149
0.833664303966198,1.21888681245316
1.8602202005951,2.1219157048387
3.32625169812542,3.25115443626112
0.743070610912107,0.898934754326312
2.19143008979243,2.1036063568349
2.86437027909979,2.97128975368031
0.785122499974932,0.897884717529684
2.22709072086999,2.05369514321474
3.07919973635612,2.93655773545526
1.00864528959121,1.17122333053048
2.29865923537766,2.23460583374574
3.09177290766438,3.03998053157056
1.28547521412828,1.255748987001
1.75653675696616,2.21768747762941
3.43391284208139,2.98655927060843
0.755044079358322,1.06219605828446
2.20357093258268,2.31515285224637
2.7613970790847,3.22864560944533
0.732096645566337,1.21962008002899
1.75683914797808,1.86420321440553
2.3946381062,2.80792298979896
0.902041478565319,1.25202577366618
2.02380832833384,1.99076361474799
3.22825503531386,3.27485280887657
1.19560748292102,0.811823809000825
1.83219935238138,1.92984048918682
3.35436620694976,2.66540365703647
0.638631335201089,1.32722918509494
2.00812683565015,1.91689354819031
3.08005231466348,3.1049984335325
0.929216609077447,0.754565516173142
1.90537039534795,1.89743138164474
3.08146544558733,3.07336698188799
0.907207702336399,0.655391151210079
2.33874470922617,2.06836644397206
3.02268910256423,2.84221261137719
1.29882955014423,0.625518905479263
2.10026255665651,1.91084012484394
2.92241510681973,3.0811311048643
1.09902486075728,1.02724241110358
2.23574801563047,1.9044393881871
3.10697547743169,3.11064199482928
1.01129831797747,0.652494685221408
1.95255019092326,2.05905806309566
2.97241127233824,3.20015897271033
1.19204892023814,1.10662968239081
1.88575276789709,1.70651439100457
3.15542884607759,2.99803972323589
1.05624981957674,1.50047697146133
2.00934438055103,2.20849556292784
2.94932177083168,3.2001965443128
1.15130811245733,0.987236733394384
2.00596088444031,2.04581708483201
3.1117239891869,2.65804490692936
1.09347206173563,1.13388787931034
2.02947501679979,1.98151305228489
2.91677023599207,3.12079658042464
0.632106871217307,1.02917564703295
1.6663700584971,2.07436367164259
3.03834231854692,2.77964355403198
1.05359180650723,0.861249695377362
1.94491604525459,2.03647131398841
2.85579848913834,3.16890095547662
0.908369716052298,1.23173168967467
1.93578313900106,2.23843796640588
2.67001909970056,3.18296742520879
1.14896746789225,0.967513618473053
2.28958919972641,2.09038982908747
2.96915908933782,3.10684757777465
1.19609592952153,1.15782346094021
2.25838106523893,1.69918268911388
3.10756258284422,3.13639126855816
1.12771613514586,1.25598526634322
1.76466480630368,2.09522962396334
3.4429985746137,2.67641668101688
0.835911584395592,0.769557430599827
1.75770770658159,2.12239495008482
3.0113186100088,2.90442706413985
1.00402247695843,0.872351062837653
2.08301952481303,1.76122483307396
3.14731734251772,3.25027329776928
1.37962355402568,0.914341155706652
1.82523095336191,2.33450008567834
2.99968112360293,3.0906036333268
0.811653571688679,0.763999051191231
2.19880696959326,1.73861004297536
2.83020919798947,2.67641437564048
1.01711502537111,0.895315340413846
1.97529897691336,1.86570788118733
2.69926678256925,2.87312705868942
0.919231948588439,0.92295650273006
1.67094791241068,1.99282079473762
2.72051351821969,2.86866038480222
1.09556454356059,1.07844797045875
2.08629952740234,2.41820695257008
2.8722198760668,2.9463758834746
1.03417863753462,0.942709178778533
2.10423327948721,2.15039521621275
3.18544737136236,3.21348039346475
0.8380102034344,0.996465834782249
1.86491471161955,2.06427795045304
2.91698738571346,3.2945429304421
